"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"MIMIC-III",2717,1358001,1368000,"normal",0.0089999999909196,0.00100000001839362,37837.3106550044,16308.5805732306,8.99999982537702,"mu",163.273195313601,163.495568518512,"sigma",10.6418292469913,10.3824144399843,0.240894005958794,TRUE,TRUE
"MIMIC-III",2717,1358001,1368000,"gamma",0.0609999999869615,0.00099999998928979,38171.0067094366,16491.4278294017,61.0000006402843,"shape",219.506296209259,243.88271432651,"rate",1.34440645485701,1.49142962267815,12.2617206425361,TRUE,TRUE
"MIMIC-III",2718,1358501,1368500,"normal",0.00800000000162981,0.00099999998928979,37620.692631743,16069.5351696599,8.00000008731149,"mu",163.882904001257,164.101500377087,"sigma",10.4137883316617,10.1252259180183,0.253579394736979,TRUE,TRUE
"MIMIC-III",2718,1358501,1368500,"gamma",0.0620000000053551,0.00099999998928979,37981.3395874109,16262.1959108568,62.0000006693881,"shape",229.70113803743,257.822671567561,"rate",1.40161706370141,1.57086172253125,14.1453890944803,TRUE,TRUE
"MIMIC-III",2719,1359001,1369000,"normal",0.0310000000172295,0.00099999998928979,37545.6136860913,15974.0074364214,31.000000349246,"mu",164.260679360306,164.504546964049,"sigma",10.3359152391763,10.0245687617753,0.277607040572027,TRUE,TRUE
"MIMIC-III",2719,1359001,1369000,"gamma",0.0609999999869615,0.00200000000768341,37923.1253241681,16175.5267334984,30.4999998763087,"shape",233.47211919031,263.876094886037,"rate",1.42135115488745,1.60380568542254,15.2932151131312,TRUE,TRUE
"MIMIC-III",2720,1359501,1369500,"normal",0.00800000000162981,0,37459.0138531663,15887.8975246408,NA,"mu",164.342401355037,164.592091006312,"sigma",10.2467762352815,9.93415113661505,0.281157374970997,TRUE,TRUE
"MIMIC-III",2720,1359501,1369500,"gamma",0.0529999999853317,0.00200000000768341,37839.0488776652,16082.9535360914,26.4999998908606,"shape",237.689500059375,293.51774167336,"rate",1.44630430390636,1.78194063815633,28.0819389741174,TRUE,TRUE
"MIMIC-III",2721,1360001,1370000,"normal",0.00800000000162981,0,37143.6996446051,15562.2869815606,NA,"mu",164.730099881944,165.007489506836,"sigma",9.92872184662635,9.48904761400065,0.358531928758516,TRUE,TRUE
"MIMIC-III",2721,1360001,1370000,"gamma",0.0590000000083819,0.00199999997857958,37536.988575052,15719.0849396467,29.5000003201421,"shape",253.715437684599,318.732325311347,"rate",1.54018827869566,1.93048605137286,32.7035926997125,TRUE,TRUE
"MIMIC-III",2722,1360501,1370500,"normal",0.00800000000162981,0.00099999998928979,36688.8416759416,15069.5970838784,8.00000008731149,"mu",165.417199746698,165.718435667115,"sigma",9.48722316683093,9.00510268278511,0.391678202231517,TRUE,TRUE
"MIMIC-III",2722,1360501,1370500,"gamma",0.0620000000053551,0.00200000000768341,37113.5814196853,15172.5132698279,30.9999998835847,"shape",278.503344939552,361.446819049337,"rate",1.6836416573729,2.17979875456134,41.7198156034867,TRUE,TRUE
"MIMIC-III",2723,1361001,1371000,"normal",0.0089999999909196,0.00100000001839362,35250.1089503372,13816.14294865,8.99999982537702,"mu",166.137994556747,166.350203718365,"sigma",8.21590673847095,8.0419833129838,0.193066293552946,TRUE,TRUE
"MIMIC-III",2723,1361001,1371000,"gamma",0.0959999999904539,0.00200000000768341,35258.9221572756,13833.8143814541,47.9999998108251,"shape",407.355434556897,425.69035973846,"rate",2.45190967708991,2.55901868646731,9.22101709547017,TRUE,TRUE
"MIMIC-III",2724,1361501,1371500,"normal",0.0059999999939464,0.00099999998928979,35204.8502674436,13790.467063824,6.00000005820766,"mu",166.243699711366,166.432402071311,"sigma",8.17881017759094,8.01967610862383,0.173918214456361,TRUE,TRUE
"MIMIC-III",2724,1361501,1371500,"gamma",0.100999999995111,0.00099999998928979,35214.9836232778,13809.0939063575,101.000001076842,"shape",411.484727463375,428.401913844144,"rate",2.47518911302669,2.57404819223038,8.5080227299861,TRUE,TRUE
"MIMIC-III",2725,1362001,1372000,"normal",0.00900000002002344,0.00099999998928979,35112.6681880348,13707.7431226236,9.00000011641532,"mu",165.907499990038,166.102448197612,"sigma",8.10376238234453,7.94678891589146,0.17596083701343,TRUE,TRUE
"MIMIC-III",2725,1362001,1372000,"gamma",0.0679999999993015,0.00200000000768341,35121.3554214686,13726.5263511006,33.9999998690328,"shape",417.596879836887,434.600052198797,"rate",2.51704774065861,2.61647954529149,8.55130208327147,TRUE,TRUE
"MIMIC-III",2726,1362501,1372500,"normal",0.00800000000162981,0.00099999998928979,35082.1990428434,13680.4628402738,8.00000008731149,"mu",165.736709151114,165.919922050833,"sigma",8.0791068408684,7.92304371155981,0.169638014513462,TRUE,TRUE
"MIMIC-III",2726,1362501,1372500,"gamma",0.0690000000176951,0.00199999997857958,35086.3666491834,13695.9732070623,34.5000003783498,"shape",419.644549928132,436.484936572851,"rate",2.5319951952249,2.63071673221156,8.469554090853,TRUE,TRUE
"MIMIC-III",2727,1363001,1373000,"normal",0.00900000002002344,0.00099999998928979,34729.5292152908,13354.96395859,9.00000011641532,"mu",166.146299865601,166.325384424162,"sigma",7.79914829054374,7.64335468554368,0.167439081780977,TRUE,TRUE
"MIMIC-III",2727,1363001,1373000,"gamma",0.0650000000023283,0.00200000000768341,34731.4997102188,13366.7709995612,32.4999998763087,"shape",452.772068021005,471.623512856603,"rate",2.72514026030842,2.83557038767841,9.48093748148362,TRUE,TRUE
"MIMIC-III",2728,1363501,1373500,"normal",0.00800000000162981,0.00100000001839362,34741.7062653484,13353.838318434,7.99999985448085,"mu",166.221098776152,166.386297376376,"sigma",7.80865108457335,7.64210036990982,0.165874657443417,TRUE,TRUE
"MIMIC-III",2728,1363501,1373500,"gamma",0.0620000000053551,0.00099999998928979,34747.6839393931,13368.3083924872,62.0000006693881,"shape",451.715047029289,471.888346174347,"rate",2.71755495982979,2.83612316211641,10.1459336736723,TRUE,TRUE
"MIMIC-III",2729,1364001,1374000,"normal",0.0089999999909196,0.00099999998928979,34834.8456689099,13435.117271222,9.00000008731149,"mu",166.219100022633,166.378331212424,"sigma",7.8817217199701,7.71034057018342,0.165306169788626,TRUE,TRUE
"MIMIC-III",2729,1364001,1374000,"gamma",0.0540000000037253,0.00200000000768341,34840.913315044,13450.5646736106,26.9999998981366,"shape",443.497447311933,463.441727691863,"rate",2.66814831167784,2.78548846809536,10.0308102681737,TRUE,TRUE
"MIMIC-III",2730,1364501,1374500,"normal",0.00800000000162981,0.00099999998928979,34845.6322780981,13437.8052344774,8.00000008731149,"mu",166.365293216642,166.53572069427,"sigma",7.89022733732429,7.71226370377032,0.174195555591059,TRUE,TRUE
"MIMIC-III",2730,1364501,1374500,"gamma",0.0660000000207219,0.00099999998928979,34852.7119494004,13454.0848778866,66.0000007275958,"shape",443.085166675221,463.996709932021,"rate",2.66332639042521,2.78618795059885,10.5172024084867,TRUE,TRUE
"MIMIC-III",2731,1365001,1375000,"normal",0.0099999999802094,0.00100000001839362,34914.851570607,13511.0380142613,9.99999979627319,"mu",165.943499790304,166.096437666597,"sigma",7.94503295220989,7.77490560830512,0.16153261009852,TRUE,TRUE
"MIMIC-III",2731,1365001,1375000,"gamma",0.0599999999976717,0.00200000000768341,34922.3936775606,13528.1672111169,29.9999998835847,"shape",434.755600541797,454.097482062095,"rate",2.61989959894967,2.73395753662496,9.72796972898658,TRUE,TRUE
"MIMIC-III",2732,1365501,1375500,"normal",0.00900000002002344,0,34882.5549875266,13491.6279103525,NA,"mu",165.746424991638,165.912320190438,"sigma",7.91941001634602,7.7580587934491,0.163623210848689,TRUE,TRUE
"MIMIC-III",2732,1365501,1375500,"gamma",0.0609999999869615,0.00099999998928979,34886.7913690152,13504.6687350472,61.0000006402843,"shape",436.803512207305,455.352710077809,"rate",2.63537229719635,2.7445565793373,9.32919107632238,TRUE,TRUE
"MIMIC-III",2733,1366001,1376000,"normal",0.00800000000162981,0.00100000001839362,34895.9387273789,13510.2670338007,7.99999985448085,"mu",165.496799974333,165.671889323254,"sigma",7.93002110687975,7.77383294975567,0.165638753022726,TRUE,TRUE
"MIMIC-III",2733,1366001,1376000,"gamma",0.0640000000130385,0.00200000000768341,34897.569463664,13521.1567918297,31.9999998835847,"shape",434.550170634099,452.400738220479,"rate",2.62573092229658,2.73071980506609,8.9777782345747,TRUE,TRUE
"MIMIC-III",2734,1366501,1376500,"normal",0.00800000000162981,0,34714.1338935335,13339.0213547417,NA,"mu",164.886399361501,165.076611341142,"sigma",7.78715062722145,7.62832242282239,0.174520092020239,TRUE,TRUE
"MIMIC-III",2734,1366501,1376500,"gamma",0.0550000000221189,0.00199999997857958,34717.9422702632,13353.2444323574,27.5000003055902,"shape",447.192023112119,466.10146832342,"rate",2.71211853365763,2.82356652182834,9.51044659973607,TRUE,TRUE
"MIMIC-III",2735,1367001,1377000,"normal",0.00800000000162981,0.00100000001839362,34489.239992376,13181.2534692993,7.99999985448085,"mu",164.290299655361,164.52110488124,"sigma",7.61397742497431,7.49567489641675,0.174553877218338,TRUE,TRUE
"MIMIC-III",2735,1367001,1377000,"gamma",0.0529999999853317,0.00200000000768341,34493.1260217166,13194.1373433234,26.4999998908606,"shape",464.414736992483,479.709117125755,"rate",2.82678924415955,2.91581026880706,7.69170057895961,TRUE,TRUE
"MIMIC-III",2736,1367501,1377500,"normal",0.00800000000162981,0.00100000001839362,34453.9414021616,13155.0505019715,7.99999985448085,"mu",164.036099954114,164.270120292245,"sigma",7.5871465955439,7.47399524019511,0.173585846739872,TRUE,TRUE
"MIMIC-III",2736,1367501,1377500,"gamma",0.0650000000023283,0.00200000000768341,34454.8345073131,13166.5603146965,32.4999998763087,"shape",466.469587050398,481.097510355738,"rate",2.84370036351629,2.92872060493748,7.35647177338085,TRUE,TRUE
"MIMIC-III",2737,1368001,1378000,"normal",0.00800000000162981,0.00099999998928979,34150.3253223231,12842.6454606803,8.00000008731149,"mu",164.105399953537,164.328931041374,"sigma",7.36025225212758,7.2168410680912,0.183471135936558,TRUE,TRUE
"MIMIC-III",2737,1368001,1378000,"gamma",0.0589999999792781,0.00200000000768341,34140.126008448,12846.1304541437,29.4999998763087,"shape",497.443962487387,517.404136931956,"rate",3.03124697298808,3.14861420774707,10.0387708396642,TRUE,TRUE
"MIMIC-III",2738,1368501,1378500,"normal",0.00800000000162981,0.00100000001839362,34063.5731180297,12782.8732679796,7.99999985448085,"mu",163.880699980086,164.111522037211,"sigma",7.29667751130988,7.16910332756748,0.179198120433662,TRUE,TRUE
"MIMIC-III",2738,1368501,1378500,"gamma",0.0619999999762513,0.00200000000768341,34049.9905987914,12783.676658094,30.9999998690328,"shape",504.898107797043,522.947403073068,"rate",3.0808877334842,3.18656387497175,9.07748570875637,TRUE,TRUE
"MIMIC-III",2739,1369001,1379000,"normal",0.00699999998323619,0.00100000001839362,33945.0421385872,12667.112598428,6.99999985448085,"mu",163.81850215296,164.035969346157,"sigma",7.21069703178242,7.07660719269064,0.175778516144562,TRUE,TRUE
"MIMIC-III",2739,1369001,1379000,"gamma",0.0630000000237487,0.00199999997857958,33933.7503114112,12669.7468761469,31.500000349246,"shape",516.405148185788,536.085357194677,"rate",3.15230016988623,3.26812533172324,9.8980170853628,TRUE,TRUE
"MIMIC-III",2740,1369501,1379500,"normal",0.00699999998323619,0.00100000001839362,33896.1854853061,12628.9502808499,6.99999985448085,"mu",163.87949896481,164.093668713304,"sigma",7.17555496731061,7.04634153558571,0.171691590109772,TRUE,TRUE
"MIMIC-III",2740,1369501,1379500,"gamma",0.0660000000207219,0.0029999999969732,33891.4271518127,12636.7166673455,22.0000000291038,"shape",521.162994855679,540.560488896256,"rate",3.18015921836894,3.29424800889814,9.75579141555335,TRUE,TRUE
"MIMIC-III",2741,1370001,1380000,"normal",0.0089999999909196,0.00200000000768341,33769.1627634461,12514.9285196568,4.49999997817213,"mu",164.112200155632,164.318404960256,"sigma",7.08498337397593,6.95653676555797,0.167325706520997,TRUE,TRUE
"MIMIC-III",2741,1370001,1380000,"gamma",0.0679999999993015,0.00200000000768341,33766.9361024037,12523.8528467259,33.9999998690328,"shape",535.872710718891,556.023911702601,"rate",3.26528120868318,3.3838517081111,10.1348857415692,TRUE,TRUE
"MIMIC-III",2742,1370501,1380500,"normal",0.010999999998603,0.00100000001839362,33901.1467267489,12650.7969297223,10.9999997962732,"mu",163.961215965533,164.16492835549,"sigma",7.1791143770594,7.06559679008305,0.158614988466826,TRUE,TRUE
"MIMIC-III",2742,1370501,1380500,"gamma",0.0700000000069849,0.0029999999969732,33910.8832725225,12668.4629104052,23.3333333592034,"shape",519.697204448361,537.087962722229,"rate",3.16963438096457,3.27167008555042,8.74639698922708,TRUE,TRUE
"MIMIC-III",2743,1371001,1381000,"normal",0.00800000000162981,0.00099999998928979,33798.9725749613,12600.0191497958,8.00000008731149,"mu",163.841508770388,164.070296591203,"sigma",7.10613328685929,7.02522195690532,0.154849575384653,TRUE,TRUE
"MIMIC-III",2743,1371001,1381000,"gamma",0.0709999999962747,0.00200000000768341,33808.1443241136,12617.8098121604,35.4999998617568,"shape",529.693933276873,542.60291117091,"rate",3.2329653895427,3.30717063845885,6.49159157147679,TRUE,TRUE
"MIMIC-III",2744,1371501,1381500,"normal",0.00800000000162981,0.00099999998928979,33842.2662366272,12661.048908446,8.00000008731149,"mu",163.738504874583,163.982060812836,"sigma",7.13696690355411,7.07240813240667,0.154057354700302,TRUE,TRUE
"MIMIC-III",2744,1371501,1381500,"gamma",0.0720000000146683,0.00200000000768341,33848.7151626719,12677.3450395078,35.9999998690328,"shape",524.733170953566,535.005976916352,"rate",3.20470180705097,3.26261736582964,5.16536076078247,TRUE,TRUE
"MIMIC-III",2745,1372001,1382000,"normal",0.0089999999909196,0.00099999998928979,33847.1285980104,12663.4288459264,9.00000008731149,"mu",163.517999935402,163.780868556706,"sigma",7.14043836384986,7.07380042286553,0.164753281144375,TRUE,TRUE
"MIMIC-III",2745,1372001,1382000,"gamma",0.0720000000146683,0.0029999999969732,33852.0150072103,12678.8086949841,24.0000000291038,"shape",522.972317901858,533.594134761702,"rate",3.19825475463278,3.25800341270489,5.34078275895799,TRUE,TRUE
"MIMIC-III",2746,1372501,1382500,"normal",0.00800000000162981,0.00100000001839362,33787.4354623498,12630.604624123,7.99999985448085,"mu",163.462501051136,163.753920150953,"sigma",7.0979435412509,7.04736426055407,0.170999190257057,TRUE,TRUE
"MIMIC-III",2746,1372501,1382500,"gamma",0.0689999999885913,0.00200000000768341,33789.0426024691,12644.666654888,34.4999998617568,"shape",529.250727440237,537.567488671585,"rate",3.23774967490062,3.28280312404258,4.18090734024503,TRUE,TRUE
"MIMIC-III",2747,1373001,1383000,"normal",0.00800000000162981,0.00100000001839362,33876.2690647971,12680.2686150085,7.99999985448085,"mu",163.318612724537,163.624603104178,"sigma",7.16127889693474,7.08733104035949,0.189969118108551,TRUE,TRUE
"MIMIC-III",2747,1373001,1383000,"gamma",0.107000000018161,0.00200000000768341,33881.1952698084,12698.8197503923,53.4999998035491,"shape",518.676182195053,530.249328695433,"rate",3.17585419496674,3.2406728520693,5.81898257874131,TRUE,TRUE
"MIMIC-III",2748,1373501,1383500,"normal",0.0099999999802094,0.00100000001839362,34891.6955697413,13644.3876666332,9.99999979627319,"mu",163.658656166718,163.976097908744,"sigma",7.92665262054216,7.90027538531699,0.171909488625831,TRUE,TRUE
"MIMIC-III",2748,1373501,1383500,"gamma",0.0739999999932479,0.00200000000768341,34822.839325288,13601.8091547811,36.9999998544808,"shape",431.349134174836,433.762754229777,"rate",2.63566417455122,2.64532098445898,1.21163843242436,TRUE,TRUE
"MIMIC-III",2749,1374001,1384000,"normal",0.00800000000162981,0.00099999998928979,34940.1371760636,13709.094049383,8.00000008731149,"mu",163.400699919707,163.710137152311,"sigma",7.96514248101192,7.95827191400854,0.158153899803625,TRUE,TRUE
"MIMIC-III",2749,1374001,1384000,"gamma",0.0629999999946449,0.00100000001839362,34879.360770241,13673.9101547539,62.9999988358468,"shape",425.15617302971,425.499750063235,"rate",2.60192250332439,2.59914344269269,0.173178047078343,TRUE,TRUE
"MIMIC-III",2750,1374501,1384500,"normal",0.00800000000162981,0.00100000001839362,35204.2337164129,13926.9542268806,7.99999985448085,"mu",163.592400153711,163.881525882389,"sigma",8.1783070875382,8.14913863035562,0.159147092930186,TRUE,TRUE
"MIMIC-III",2750,1374501,1384500,"gamma",0.0519999999960419,0.00200000000768341,35141.3229862448,13890.060788258,25.9999998981366,"shape",404.442290562924,406.780988235271,"rate",2.47225534506064,2.48220239130375,1.1743223592952,TRUE,TRUE
"MIMIC-III",2751,1375001,1385000,"normal",0.00700000001234002,0.00099999998928979,35229.6945730984,13929.7321796018,7.00000008731149,"mu",163.806381645405,164.09751942925,"sigma",8.19915902162719,8.15116764325885,0.169564581106592,TRUE,TRUE
"MIMIC-III",2751,1375001,1385000,"gamma",0.0609999999869615,0.00200000000768341,35170.2307852671,13894.4735639715,30.4999998763087,"shape",403.092680242039,407.429605453229,"rate",2.46078702340357,2.48288560741298,2.17951189759972,TRUE,TRUE
"MIMIC-III",2752,1375501,1385500,"normal",0.00699999998323619,0.00100000001839362,35295.9675205345,13983.0784846886,6.99999985448085,"mu",163.756700328649,164.046091232834,"sigma",8.25366919013416,8.19904018460258,0.172009954858481,TRUE,TRUE
"MIMIC-III",2752,1375501,1385500,"gamma",0.0640000000130385,0.00200000000768341,35243.876761681,13954.4928370529,31.9999998835847,"shape",396.950651950669,401.942566523462,"rate",2.42402618336359,2.45021531801389,2.50905185372159,TRUE,TRUE
"MIMIC-III",2753,1376001,1386000,"normal",0.00800000000162981,0.00100000001839362,35513.4716289785,14215.6352733237,7.99999985448085,"mu",163.54341836156,163.833505839798,"sigma",8.43515268310968,8.40861806600284,0.158311047672292,TRUE,TRUE
"MIMIC-III",2753,1376001,1386000,"gamma",0.0580000000190921,0.00099999998928979,35468.8744825379,14193.814277036,58.0000006402843,"shape",378.463104831094,380.657690182266,"rate",2.3141441466105,2.3234733152342,1.10195725989808,TRUE,TRUE
"MIMIC-III",2754,1376501,1386500,"normal",0.00699999998323619,0.00100000001839362,35628.6556949835,14349.9246967754,6.99999985448085,"mu",163.370603630233,163.637551460842,"sigma",8.53288106289644,8.53093064842865,0.134449122538342,TRUE,TRUE
"MIMIC-III",2754,1376501,1386500,"gamma",0.0559999999823049,0.00200000000768341,35581.3105684625,14325.0488650004,27.9999998835847,"shape",369.275920981588,369.187037231155,"rate",2.26035635961995,2.25615074383568,0.0465446831085246,TRUE,TRUE
"MIMIC-III",2755,1377001,1387000,"normal",0.00700000001234002,0.00099999998928979,35585.1516710524,14317.0817367614,7.00000008731149,"mu",163.432899861348,163.703964465765,"sigma",8.49583914654425,8.50083451617181,0.138029987022411,TRUE,TRUE
"MIMIC-III",2755,1377001,1387000,"gamma",0.0760000000009313,0.00200000000768341,35539.8040054191,14293.7788781461,37.9999998544808,"shape",372.624087083488,371.964797966002,"rate",2.27998129437038,2.27220628480843,0.333532063524044,TRUE,TRUE
"MIMIC-III",2756,1377501,1387500,"normal",0.025999999983469,0.00099999998928979,35640.7531336078,14385.2160907407,26.0000002619345,"mu",163.420200054535,163.698577446439,"sigma",8.54321309135029,8.56344598307985,0.149305141816295,TRUE,TRUE
"MIMIC-III",2756,1377501,1387500,"gamma",0.0699999999778811,0.00200000000768341,35596.8995116818,14362.876696069,34.9999998544808,"shape",368.330525932223,366.448060345787,"rate",2.25388566577032,2.23857900458711,0.948886123809752,TRUE,TRUE
"MIMIC-III",2757,1378001,1388000,"normal",0.00699999998323619,0,35741.3241809648,14495.0925793212,NA,"mu",163.493698600703,163.773405683132,"sigma",8.62956300888535,8.66543193772755,0.157788005635419,TRUE,TRUE
"MIMIC-III",2757,1378001,1388000,"gamma",0.0610000000160653,0.00200000000768341,35704.1106666085,14477.4034815744,30.4999998908606,"shape",360.842231198782,357.886590908406,"rate",2.20707220400753,2.18528021643181,1.48871613897602,TRUE,TRUE
"MIMIC-III",2758,1378501,1388500,"normal",0.00700000001234002,0.00099999998928979,35752.1497585855,14504.5684218558,7.00000008731149,"mu",163.630493208726,163.90189154267,"sigma",8.63891156577646,8.67416062924037,0.153323698704215,TRUE,TRUE
"MIMIC-III",2758,1378501,1388500,"gamma",0.0620000000053551,0.00199999997857958,35718.9033855334,14488.8160697759,31.0000003346941,"shape",360.367653482904,357.571266269253,"rate",2.20232494074679,2.18163948110597,1.40853633664584,TRUE,TRUE
"MIMIC-III",2759,1379001,1389000,"normal",0.00699999998323619,0.00100000001839362,35765.6504867086,14532.397958303,6.99999985448085,"mu",163.761997410516,164.03369408823,"sigma",8.65058233304592,8.7002233602093,0.160668852438534,TRUE,TRUE
"MIMIC-III",2759,1379001,1389000,"gamma",0.0769999999902211,0.00100000001839362,35738.2270546293,14521.0577946302,76.9999985739123,"shape",359.553330709879,355.708161307053,"rate",2.19558437512998,2.16852985892516,1.93611195951573,TRUE,TRUE
"MIMIC-III",2760,1379501,1389500,"normal",0.00800000000162981,0.00100000001839362,35920.2177250584,14649.1760002501,7.99999985448085,"mu",163.46281846648,163.729256180172,"sigma",8.78532946346349,8.81065536550631,0.145881807867297,TRUE,TRUE
"MIMIC-III",2760,1379501,1389500,"gamma",0.0629999999946449,0.00200000000768341,35892.3563713818,14636.3796199797,31.4999998763087,"shape",347.343038854627,345.626358639489,"rate",2.12490517222241,2.11098365169669,0.865300867831669,TRUE,TRUE
"MIMIC-III",2761,1380001,1390000,"normal",0.00800000000162981,0,36026.2432829017,14743.3452881609,NA,"mu",163.111603713881,163.385743755024,"sigma",8.87897386688687,8.90016188989021,0.147664032072771,TRUE,TRUE
"MIMIC-III",2761,1380001,1390000,"gamma",0.0670000000100117,0.00099999998928979,35988.8283376011,14723.8677739449,67.0000007275958,"shape",339.23050357975,337.702770290701,"rate",2.07974428194233,2.06692371807492,0.770276926458158,TRUE,TRUE
"MIMIC-III",2762,1380501,1390500,"normal",0.00699999998323619,0.00100000001839362,35978.8452151635,14688.034050703,6.99999985448085,"mu",162.793715442813,163.061111101548,"sigma",8.8369921266867,8.84725363108958,0.138828581569043,TRUE,TRUE
"MIMIC-III",2762,1380501,1390500,"gamma",0.0640000000130385,0.00200000000768341,35924.8446618147,14655.6547643805,31.9999998835847,"shape",342.308322938542,341.284801273541,"rate",2.10271590466115,2.09300944611159,0.516614061775281,TRUE,TRUE
"MIMIC-III",2763,1381001,1391000,"normal",0.00699999998323619,0.00100000001839362,36033.363863022,14717.4759251459,6.99999985448085,"mu",162.482602859254,162.764060973647,"sigma",8.88529445195647,8.87541389276328,0.145669336793405,TRUE,TRUE
"MIMIC-III",2763,1381001,1391000,"gamma",0.0629999999946449,0.00200000000768341,35969.8315729916,14677.678361425,31.4999998763087,"shape",337.931684392123,338.353710781374,"rate",2.07980052631631,2.07881557071241,0.211505672427343,TRUE,TRUE
"MIMIC-III",2764,1381501,1391500,"normal",0.00700000001234002,0.00099999998928979,36062.8507554705,14710.084040663,7.00000008731149,"mu",162.690098489814,162.950996861507,"sigma",8.91153626014728,8.86827701705826,0.152078807390837,TRUE,TRUE
"MIMIC-III",2764,1381501,1391500,"gamma",0.0660000000207219,0.00199999997857958,36006.5833586574,14675.2270759955,33.0000003637979,"shape",336.295699117838,339.33209626282,"rate",2.06709453371327,2.08243411355779,1.52586836241363,TRUE,TRUE
"MIMIC-III",2765,1382001,1392000,"normal",0.0059999999939464,0.00099999998928979,36063.3393045974,14735.3966334281,6.00000005820766,"mu",162.671399981744,162.9108575175,"sigma",8.9119682675906,8.89256269210834,0.129431555618873,TRUE,TRUE
"MIMIC-III",2765,1382001,1392000,"gamma",0.0899999999965075,0.00200000000768341,36005.7501496128,14698.679033372,44.999999825377,"shape",336.277006069178,337.407820750222,"rate",2.06720915292994,2.0711382604956,0.567371894305087,TRUE,TRUE
"MIMIC-III",2766,1382501,1392500,"normal",0.0089999999909196,0.00099999998928979,36196.8977082849,14861.4917414226,9.00000008731149,"mu",162.848795613498,163.09067301395,"sigma",9.03179745723991,9.01352340351367,0.130075727089483,TRUE,TRUE
"MIMIC-III",2766,1382501,1392500,"gamma",0.0540000000037253,0.00100000001839362,36146.3862029661,14829.822515101,53.9999990104698,"shape",327.656917321461,328.830930653361,"rate",2.01203367607026,2.01626659634933,0.589123126089495,TRUE,TRUE
"MIMIC-III",2767,1383001,1393000,"normal",0.00700000001234002,0.00099999998928979,36246.5792104271,14917.2785077902,7.00000008731149,"mu",163.021998841909,163.249004266067,"sigma",9.07677841547547,9.06726335360351,0.118260243014762,TRUE,TRUE
"MIMIC-III",2767,1383001,1393000,"gamma",0.0730000000039581,0.00200000000768341,36197.1435105346,14885.5352163545,36.4999998617568,"shape",325.020946170621,325.545866640189,"rate",1.99372605683676,1.99418552595704,0.262689969344266,TRUE,TRUE
"MIMIC-III",2768,1383501,1393500,"normal",0.00800000000162981,0.00099999998928979,35352.8664358485,14093.8755060468,8.00000008731149,"mu",162.071007617128,162.302969148429,"sigma",8.30076398090602,8.28842999395722,0.122147759124934,TRUE,TRUE
"MIMIC-III",2768,1383501,1393500,"gamma",0.0630000000237487,0.00099999998928979,35352.5455163268,14104.8842213266,63.0000006984919,"shape",380.428896335547,381.991165068595,"rate",2.34729714305425,2.35357824158764,0.784274915790511,TRUE,TRUE
"MIMIC-III",2769,1384001,1394000,"normal",0.00800000000162981,0,35492.8846232371,14225.6511699497,NA,"mu",161.493499858441,161.719350577372,"sigma",8.41781147922072,8.40850982047458,0.117576188838523,TRUE,TRUE
"MIMIC-III",2769,1384001,1394000,"gamma",0.0700000000069849,0.00200000000768341,35499.1806079498,14237.1479374721,34.9999998690328,"shape",366.793112093239,368.447502050145,"rate",2.2712556877008,2.27832393961637,0.830729104410537,TRUE,TRUE
"MIMIC-III",2770,1384501,1394500,"normal",0.00800000000162981,0.00100000001839362,35978.1457179929,14709.0645885262,7.99999985448085,"mu",160.227989064668,160.442363592508,"sigma",8.83636141351723,8.86300059762033,0.120506855971535,TRUE,TRUE
"MIMIC-III",2770,1384501,1394500,"gamma",0.1019999999844,0.00099999998928979,36032.5485819748,14756.2114391405,102.000001076842,"shape",324.535157265156,324.245950490213,"rate",2.02545669022575,2.02095517981315,0.146854142678061,TRUE,TRUE
"MIMIC-III",2771,1385001,1395000,"normal",0.0089999999909196,0.00100000001839362,36325.829780201,15079.0109563588,8.99999982537702,"mu",159.233500141269,159.430946576247,"sigma",9.14900033889506,9.22306770707145,0.135756901576891,TRUE,TRUE
"MIMIC-III",2771,1385001,1395000,"gamma",0.0749999999825377,0.00200000000768341,36383.0853040582,15130.6833749401,37.4999998472049,"shape",298.759283790861,295.355015714737,"rate",1.87623106992814,1.85256100555483,1.71396907024852,TRUE,TRUE
"MIMIC-III",2772,1385501,1395500,"normal",0.0089999999909196,0.00100000001839362,36347.2350358273,15087.6398036257,8.99999982537702,"mu",158.828499935131,159.02105536003,"sigma",9.16860042850164,9.23135890156534,0.127656948981397,TRUE,TRUE
"MIMIC-III",2772,1385501,1395500,"gamma",0.0650000000023283,0.00200000000768341,36393.765864147,15130.6443994416,32.4999998763087,"shape",296.640508309371,293.732862421717,"rate",1.86767915040524,1.8471376435292,1.46409369726524,TRUE,TRUE
"MIMIC-III",2773,1386001,1396000,"normal",0.00800000000162981,0.00099999998928979,36307.158921721,15058.308207409,8.00000008731149,"mu",158.774600035142,158.967728592343,"sigma",9.13193372675963,9.20249135069388,0.131843090567781,TRUE,TRUE
